timestamp,old_pk,new_pk,action,name,status,error
2025-05-01T20:05:26.067212,254,12394,CREATE,20IBL0413,SUCCESS,
2025-05-01T20:05:26.254783,255,12395,CREATE,20IBL0682,SUCCESS,
2025-05-01T20:05:26.442284,256,12396,CREATE,20IBL0403-B,SUCCESS,
2025-05-01T20:05:26.661033,257,12397,CREATE,20IBL0613,SUCCESS,
2025-05-01T20:05:26.864086,258,12398,CREATE,20IBL0443,SUCCESS,
2025-05-01T20:05:27.036033,259,12399,CREATE,20IBL0456,SUCCESS,
2025-05-01T20:05:27.254783,260,12400,CREATE,20IBL0472,SUCCESS,
2025-05-01T20:05:27.457908,261,12401,CREATE,20IBL0599,SUCCESS,
2025-05-01T20:05:27.645550,262,12402,CREATE,20IBL0510,SUCCESS,
2025-05-01T20:05:27.833052,263,12403,CREATE,20IBL0504,SUCCESS,
2025-05-01T20:05:28.051798,264,12404,CREATE,20IBL0612,SUCCESS,
2025-05-01T20:05:28.239299,265,12405,CREATE,20IBL0634,SUCCESS,
2025-05-01T20:05:28.457976,266,12406,CREATE,20IBL0635,SUCCESS,
2025-05-01T20:05:28.645608,267,12407,CREATE,20IBL0412,SUCCESS,
2025-05-01T20:05:28.864358,268,12408,CREATE,20IBL0551,SUCCESS,
2025-05-01T20:05:29.067484,269,12409,CREATE,20IBL0637,SUCCESS,
2025-05-01T20:05:29.254909,270,12410,CREATE,20IBL0601,SUCCESS,
2025-05-01T20:05:29.458108,271,12411,CREATE,20IBL0636,SUCCESS,
2025-05-01T20:05:29.661234,272,12412,CREATE,20IBL0653,SUCCESS,
2025-05-01T20:05:29.879984,273,12413,CREATE,20IBL0596,SUCCESS,
2025-05-01T20:05:30.083110,274,12414,CREATE,20IBL0695,SUCCESS,
2025-05-01T20:05:30.286234,275,12415,CREATE,20IBL0694,SUCCESS,
2025-05-01T20:05:30.504983,276,12416,CREATE,20IBL0674,SUCCESS,
2025-05-01T20:05:30.676858,277,12417,CREATE,C00010,SUCCESS,
2025-05-01T20:05:30.848669,278,12418,CREATE,20IBL0370,SUCCESS,
2025-05-01T20:05:31.051859,279,12419,CREATE,20IBL0701,SUCCESS,
2025-05-01T20:05:31.254984,280,12420,CREATE,20IBL0700,SUCCESS,
2025-05-01T20:05:31.442484,281,12421,CREATE,20IBL0699,SUCCESS,
2025-05-01T20:05:31.692483,282,12422,CREATE,20IBL0698,SUCCESS,
2025-05-01T20:05:31.895608,283,12423,CREATE,20IBL0697,SUCCESS,
2025-05-01T20:05:32.098733,284,12424,CREATE,20IBL0696,SUCCESS,
2025-05-01T20:05:32.286233,285,12425,CREATE,20IBL0693,SUCCESS,
2025-05-01T20:05:32.504983,286,12426,CREATE,20IBL0692,SUCCESS,
2025-05-01T20:05:32.708109,287,12427,CREATE,20IBL0691,SUCCESS,
2025-05-01T20:05:32.926859,288,12428,CREATE,20IBL0690,SUCCESS,
2025-05-01T20:05:33.161233,289,12429,CREATE,20IBL0689,SUCCESS,
2025-05-01T20:05:33.348734,290,12430,CREATE,20IBL0688,SUCCESS,
2025-05-01T20:05:33.567483,291,12431,CREATE,20IBL0687,SUCCESS,
2025-05-01T20:05:33.754983,292,12432,CREATE,20IBL0686,SUCCESS,
2025-05-01T20:05:33.958111,293,12433,CREATE,20IBL0685-BAN,SUCCESS,
2025-05-01T20:05:34.145609,294,12434,CREATE,20IBL0684,SUCCESS,
2025-05-01T20:05:34.333108,295,12435,CREATE,20IBL0683,SUCCESS,
2025-05-01T20:05:34.520608,296,12436,CREATE,20IBL0681,SUCCESS,
2025-05-01T20:05:34.739359,297,12437,CREATE,20IBL0680,SUCCESS,
